"http://www.google.com/url?q=http://helpdesk.mon.bg/files/strategia_ikt.pdf&amp;usd=2&amp;usg=ALhdy29PEY3_-u_bJrcqRE45lBwCTTyI8g"<>National Strategy for implementation of ICT in education (bulgarian)
"http://www.google.com/url?q=http://www.meba.gov.bf/&amp;usd=2&amp;usg=ALhdy29-z8aq08cbF36dOMRkLXBUOGLQYA"<>Ministère de l&#39;enseignement de base et de l&#39;alphabétisation (French) 
"http://www.google.com/url?q=http://www.tice-burkina.bf/&amp;usd=2&amp;usg=ALhdy2-LngUY3BxVvLaZLDKDBAOx-9B2RQ"<>TICE (Technologies de l’Information et de la Communication pour l’Enseignement TICE)
"http://www.google.com/url?q=http://www.delgi.gov.bf/&amp;usd=2&amp;usg=ALhdy293yFppTECxU2KmcEIbl7ftoOcdhQ"<>ICT Policy being developed by Délégation Générale à l’Informatique (French)
"http://www.google.com/url?q=http://www.messrs.gov.bf/&amp;usd=2&amp;usg=ALhdy2_k_A6Zt3AAOhdqe4sIbvP453Te6w"<>Ministère des enseignements secondaire, supérieur et de la recherche scientifique (French)
"http://www.google.com/url?q=http://www.uneca.org/aisi/nici/Documents/Burkina%2520Faso%2520NICI%2520PLan.html&amp;usd=2&amp;usg=ALhdy2_wmUa8YzFeyc_jsFASA-05IPXO1Q"<>Plan de developpement de l&#39;information et de communication du Burkina Faso 2000-2004 (2000, French)
"http://www.google.com/url?q=http://www.burundi-gov.bi/%2B-Ministere-de-l-Education-Nationale-%2B&amp;usd=2&amp;usg=ALhdy2_XyTiXZGdwm6mxiWy0S-RxBAGgNg"<>Ministère de l&#39;Education nationale  
"http://www.google.com/url?q=http://www.moeys.gov.kh/&amp;usd=2&amp;usg=ALhdy2-vpHZN4aF2a_hvpCl92fxx_fdx6w"<>Ministry of Education, Youth and Sports (English/Khmer) 
"http://www.google.com/url?q=http://www.moeys.gov.kh/DownLoads/Publications/ict_edu_en.pdf&amp;usd=2&amp;usg=ALhdy2_DF1PyitZdkLgcOSh7YiwHi87qyA"<>Policy and Strategies on Information and Communication Technology in
"http://www.google.com/url?q=http://www.moeys.gov.kh/DownLoads/Publications/ict_edu_en.pdf&amp;usd=2&amp;usg=ALhdy2_DF1PyitZdkLgcOSh7YiwHi87qyA"<>Education in Cambodia (2005)
"http://www.google.com/url?q=http://www.nida.gov.kh/&amp;usd=2&amp;usg=ALhdy293GIwTtDdBTbxFs731EWOInKjZFA"<>Draft ICT Policy (outdated?)
"http://www.google.com/url?q=http://www.moe.gov.my/43seameocc/download/CAMBODIA-%2520Best%2520Practices%2520of%2520ICT%2520in%2520Education%2520in%2520Cambodia.pdf&amp;usd=2&amp;usg=ALhdy28qm6pEFiI9Uxe8X-joDfVp-Brj_A"<>Best Practices of ICT in Education in Cambodia (2008)
"http://www.google.com/url?q=http://www.open.org.kh/ictpolicy/national_ICTPolicy&amp;usd=2&amp;usg=ALhdy2-9PUF7HEupdof8iydmls2uR6JiCA"<>National ICT policy (2008)
"http://www.google.com/url?q=http://www.fasttrackinitiative.org/library/Cameroon_sectorstrategy.pdf&amp;usd=2&amp;usg=ALhdy2_ud0OPd2aj-8lO7mlxRgLPmaP5vQ"<>National Education Strategy (2006, French)
"http://www.google.com/url?q=http://www.cam-educ.com/&amp;usd=2&amp;usg=ALhdy28DR2e40RuknWZJV-MM-e2eLDlmNA"<>Cam-educ (2001)
"http://www.google.com/url?q=http://www.minesup.gov.cm/&amp;usd=2&amp;usg=ALhdy29y6PKma4FiYX2XqOuKO7_2d3lE_A"<>Ministère de l&#39;enseignement supérieur  (French / English)
"http://www.google.com/url?q=http://www.scribd.com/doc/4020165/Strategie-nationale-camerounaise-de-developpement-des-TIC&amp;usd=2&amp;usg=ALhdy29mrDiQCgb4DCeLz1e9bIz1Kqzq2g"<>Stratégie nationale camerounaise de développement des TIC (French, 2007)
"http://www.google.com/url?q=http://www.uneca.org/aisi/docs/CameroonNICIplan.pdf&amp;usd=2&amp;usg=ALhdy29y-o52KfCb9_KR-rXT4V0l84lE7Q"<>Plan national des infrastructures
"http://www.google.com/url?q=http://www.uneca.org/aisi/docs/CameroonNICIplan.pdf&amp;usd=2&amp;usg=ALhdy29y-o52KfCb9_KR-rXT4V0l84lE7Q"<>De la communication et de
"http://www.google.com/url?q=http://www.uneca.org/aisi/docs/CameroonNICIplan.pdf&amp;usd=2&amp;usg=ALhdy29y-o52KfCb9_KR-rXT4V0l84lE7Q"<>L’information (French)
